species	type_var	chromosome	start	end	gff_upmost_parent	gene_name	Scerevisiae_orthologs	selection_score_S	fdr_p_S	orthofinder_orthocluster	n_types_vars_in_species_orthogroup	n_species_orthogroup	description	biological_process_GO	molecular_function_GO	cellular_component_GO	fraction_clusters_w_selection	fraction_strains_w_selection	total_number_clusters	total_number_strains	significant_selection
Candida_albicans	DUP	Ca22chr3A_C_albicans_SC5314	51706	52413	C3_00360W_A			0.18156480191120844		OG0005034	1	1	Protein of unknown function; Hap43-repressed; Spider biofilm induced	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component)	0.3287671232876712	0.1254125412541254	73	303	True
Candida_albicans	DUP	Ca22chr3A_C_albicans_SC5314	53465	55492	C3_00380C_A		DIA2	0.18156480191120844		OG0003163	1	1	Ortholog(s) have DNA replication origin binding, ubiquitin-protein transferase activity	GO:0001403 (invasive growth in response to glucose limitation), GO:0006275 (regulation of DNA replication), GO:0006348 (chromatin silencing at telomere), GO:0006511 (ubiquitin-dependent protein catabolic process), GO:0016567 (protein ubiquitination), GO:0030466 (silent mating-type cassette heterochromatin assembly), GO:0031146 (SCF-dependent proteasomal ubiquitin-dependent protein catabolic process), GO:0043624 (cellular protein complex disassembly)	GO:0003688 (DNA replication origin binding), GO:0004842 (ubiquitin-protein transferase activity), GO:0005515 (protein binding)	GO:0005634 (nucleus), GO:0019005 (SCF ubiquitin ligase complex), GO:0043596 (nuclear replication fork)	0.3287671232876712	0.1254125412541254	73	303	True
Candida_albicans	DUP	Ca22chr3A_C_albicans_SC5314	55651	56463	C3_00390W_A		ATX2	0.18156480191120844		OG0003032	1	1	Putative Golgi membrane protein with a predicted role in manganese homeostasis; Hap43p-repressed gene; clade-associated gene expression	GO:0030001 (metal ion transport), GO:0030026 (cellular manganese ion homeostasis), GO:0055085 (transmembrane transport)	GO:0005384 (manganese ion transmembrane transporter activity), GO:0046873 (metal ion transmembrane transporter activity)	GO:0000139 (Golgi membrane), GO:0005770 (late endosome), GO:0005802 (trans-Golgi network), GO:0016020 (membrane)	0.3287671232876712	0.1254125412541254	73	303	True
Candida_albicans	DUP	Ca22chr3A_C_albicans_SC5314	56493	59342	C3_00400C_A		TGL4	0.18156480191120844		OG0000723	1	1	Putative patatin-like phospholipase; macrophage-regulated gene; fungal-specific (no human or murine homolog)	GO:0006629 (lipid metabolic process), GO:0006642 (triglyceride mobilization), GO:0006644 (phospholipid metabolic process), GO:0007114 (cell budding), GO:0019433 (triglyceride catabolic process)	GO:0004771 (sterol esterase activity), GO:0004806 (triglyceride lipase activity), GO:0042171 (lysophosphatidic acid acyltransferase activity), GO:0047499 (calcium-independent phospholipase A2 activity)	GO:0005811 (lipid droplet)	0.3287671232876712	0.1254125412541254	73	303	True
Candida_albicans	DUP	Ca22chr1A_C_albicans_SC5314	3162078	3162521	C1_14350W_A			0.17985012489592006		OG0000215	1	1	Protein of unknown function; rat catheter and Spider biofilm induced	GO:0032515 (negative regulation of phosphoprotein phosphatase activity)	GO:0004865 (protein serine/threonine phosphatase inhibitor activity)	GO:0005575 (cellular_component)	0.3698630136986301	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr6A_C_albicans_SC5314	1005227	1008493	C6_04520W_A	ILS1	ILS1	0.1781838949171902		OG0002445	1	1	Putative isoleucyl-tRNA synthetase, the target of drugs including the cyclic beta-amino acid icofungipen/PLD-118/BAY-10-8888 and mupirocin; protein present in exponential and stationary growth phase yeast cultures	GO:0006418 (tRNA aminoacylation for protein translation), GO:0006428 (isoleucyl-tRNA aminoacylation)	GO:0000049 (tRNA binding), GO:0000166 (nucleotide binding), GO:0002161 (aminoacyl-tRNA editing activity), GO:0004812 (aminoacyl-tRNA ligase activity), GO:0004822 (isoleucine-tRNA ligase activity), GO:0005524 (ATP binding)	GO:0005829 (cytosol)	0.3561643835616438	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr7A_C_albicans_SC5314	915497	915931	C7_04220W_A			0.1781838949171902		OG0005964	1	1	Ortholog of Candida albicans WO-1 : CAWG_05751				0.3561643835616438	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr3A_C_albicans_SC5314	59698	60243	C3_00410C_A			0.17808081820916474		OG0005976	1	1	Ortholog of Candida albicans WO-1 : CAWG_02376	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component)	0.3287671232876712	0.12211221122112212	73	303	True
Candida_albicans	DUP	Ca22chr3A_C_albicans_SC5314	59837	62410	C3_00420W_A		TRZ1	0.17808081820916474		OG0000996	1	1	Ortholog(s) have 3'-tRNA processing endoribonuclease activity	GO:0008033 (tRNA processing), GO:0034414 (tRNA 3'-trailer cleavage, endonucleolytic), GO:0042779 (tRNA 3'-trailer cleavage), GO:0042780 (tRNA 3'-end processing), GO:1902375 (nuclear tRNA 3'-trailer cleavage, endonucleolytic), GO:1990180 (mitochondrial tRNA 3'-end processing)	GO:0042781 (3'-tRNA processing endoribonuclease activity)	GO:0005634 (nucleus), GO:0005739 (mitochondrion)	0.3287671232876712	0.12211221122112212	73	303	True
Candida_albicans	DUP	Ca22chr3A_C_albicans_SC5314	23211	24971	C3_00180C_A	DAL1	DAL1	0.1764187003822405		OG0004601	1	1	Putative allantoinase; transcript regulated by Nrg1 and Mig1; macrophage/pseudohyphal-repressed	GO:0006145 (purine nucleobase catabolic process), GO:0009442 (allantoin assimilation pathway)	GO:0004038 (allantoinase activity), GO:0016787 (hydrolase activity), GO:0016810 (hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds), GO:0016812 (hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides)	GO:0005575 (cellular_component)	0.3424657534246575	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	71613	72101	C5_00390C_A			0.17600827300930716		OG0005270	1	1	Protein of unknown function; transcript repressed upon yeast-hyphal switch; fluconazole-induced; Hap43-repressed; flow model biofilm induced	GO:0008150 (biological_process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component)	0.3150684931506849	0.12211221122112212	73	303	True
Candida_albicans	DUP	Ca22chr4A_C_albicans_SC5314	49530	50508	C4_00320C_A		PEX10	0.17454545454545453		OG0001243	1	1	Ortholog(s) have ubiquitin protein ligase activity and role in protein import into peroxisome matrix, protein polyubiquitination, protein ubiquitination	GO:0000209 (protein polyubiquitination), GO:0016558 (protein import into peroxisome matrix), GO:0016567 (protein ubiquitination)	GO:0008270 (zinc ion binding), GO:0061630 (ubiquitin protein ligase activity)	GO:0005778 (peroxisomal membrane), GO:0005779 (integral component of peroxisomal membrane), GO:1990429 (peroxisomal importomer complex)	0.3287671232876712	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr7A_C_albicans_SC5314	811482	812438	C7_03650W_A		HIS2	0.1744464679382728		OG0002515	1	1	Ortholog(s) have histidinol-phosphatase activity and role in histidine biosynthetic process	GO:0000105 (histidine biosynthetic process), GO:0006260 (DNA replication)	GO:0003677 (DNA binding), GO:0003824 (catalytic activity), GO:0003887 (DNA-directed DNA polymerase activity), GO:0004401 (histidinol-phosphatase activity)	GO:0005575 (cellular_component)	0.3561643835616438	0.11551155115511551	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	33839	35884	C5_00210C_A	BRE1	BRE1	0.17380164406960608		OG0000828	1	1	Putative transcription factor with C3HC4 zinc finger DNA-binding motif; similar to S. cerevisiae Bre1p; transposon mutation affects filamentous growth	GO:0000722 (telomere maintenance via recombination), GO:0000724 (double-strand break repair via homologous recombination), GO:0006348 (chromatin silencing at telomere), GO:0006355 (regulation of transcription, DNA-templated), GO:0006366 (transcription by RNA polymerase II), GO:0009267 (cellular response to starvation), GO:0010390 (histone monoubiquitination), GO:0016574 (histone ubiquitination), GO:0030174 (regulation of DNA-dependent DNA replication initiation), GO:0030447 (filamentous growth), GO:0031497 (chromatin assembly), GO:0031571 (mitotic G1 DNA damage checkpoint signaling), GO:0031573 (mitotic intra-S DNA damage checkpoint signaling), GO:0036170 (filamentous growth of a population of unicellular organisms in response to starvation), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0042138 (meiotic DNA double-strand break formation), GO:0070534 (protein K63-linked ubiquitination), GO:0071216 (cellular response to biotic stimulus), GO:0071894 (histone H2B conserved C-terminal lysine ubiquitination)	GO:0003688 (DNA replication origin binding), GO:0003700 (DNA-binding transcription factor activity), GO:0004842 (ubiquitin-protein transferase activity), GO:0008270 (zinc ion binding), GO:0061630 (ubiquitin protein ligase activity)	GO:0000790 (chromatin), GO:0031618 (pericentric heterochromatin), GO:0033503 (HULC complex)	0.3013698630136986	0.12211221122112212	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	39266	40126	C5_00230C_A		SLX1	0.17255392310096904		OG0005235	1	2	Ortholog(s) have 5'-flap endonuclease activity, role in DNA-dependent DNA replication and Slx1-Slx4 complex localization	GO:0006261 (DNA-dependent DNA replication), GO:0006281 (DNA repair)	GO:0017108 (5'-flap endonuclease activity)	GO:0033557 (Slx1-Slx4 complex)	0.3150684931506849	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	40891	42570	C5_00240W_A	SKN7	SKN7	0.17255392310096904		OG0002841	1	2	Putative homolog of S. cerevisiae Skn7p, which is predicted to be a response regulator protein in a phosphorelay signal transduction pathway; required for normal hydrogen peroxide resistance	GO:0000160 (phosphorelay signal transduction system), GO:0000304 (response to singlet oxygen), GO:0006355 (regulation of transcription, DNA-templated), GO:0006368 (transcription elongation from RNA polymerase II promoter), GO:0008361 (regulation of cell size), GO:0009267 (cellular response to starvation), GO:0030447 (filamentous growth), GO:0034599 (cellular response to oxidative stress), GO:0036091 (positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress), GO:0036170 (filamentous growth of a population of unicellular organisms in response to starvation), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0043619 (regulation of transcription from RNA polymerase II promoter in response to oxidative stress), GO:0048315 (conidium formation), GO:0070301 (cellular response to hydrogen peroxide), GO:0071216 (cellular response to biotic stimulus), GO:0071470 (cellular response to osmotic stress), GO:0071474 (cellular hyperosmotic response), GO:0075306 (regulation of conidium formation), GO:1900101 (regulation of endoplasmic reticulum unfolded protein response), GO:1900237 (positive regulation of induction of conjugation with cellular fusion), GO:1900436 (positive regulation of filamentous growth of a population of unicellular organisms in response to starvation), GO:1900445 (positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus)	GO:0000156 (phosphorelay response regulator activity), GO:0000978 (RNA polymerase II cis-regulatory region sequence-specific DNA binding), GO:0001228 (DNA-binding transcription activator activity, RNA polymerase II-specific), GO:0003700 (DNA-binding transcription factor activity), GO:0043565 (sequence-specific DNA binding)	GO:0000790 (chromatin), GO:0005634 (nucleus), GO:0005829 (cytosol), GO:0042025 (host cell nucleus), GO:0090575 (RNA polymerase II transcription regulator complex)	0.3150684931506849	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	42567	43190	C5_00250C_A		BER1	0.17255392310096904		OG0001225	1	2	Protein with a predicted role in microtubule-related processes; Spider biofilm induced	GO:0007017 (microtubule-based process)	GO:0003674 (molecular_function)	GO:0005575 (cellular_component)	0.3150684931506849	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	43421	44635	C5_00260W_A		PRS1	0.17255392310096904		OG0002570	1	2	Ortholog(s) have ribose phosphate diphosphokinase activity and role in 5-phosphoribose 1-diphosphate biosynthetic process, cytokinesis, fungal-type cell wall organization	GO:0000910 (cytokinesis), GO:0006015 (5-phosphoribose 1-diphosphate biosynthetic process), GO:0009116 (nucleoside metabolic process), GO:0009156 (ribonucleoside monophosphate biosynthetic process), GO:0009165 (nucleotide biosynthetic process), GO:0031505 (fungal-type cell wall organization), GO:0044249 (cellular biosynthetic process)	GO:0000287 (magnesium ion binding), GO:0004749 (ribose phosphate diphosphokinase activity)	GO:0002189 (ribose phosphate diphosphokinase complex), GO:0005737 (cytoplasm), GO:0010494 (cytoplasmic stress granule)	0.3150684931506849	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	45823	46218	C5_00270W_A	PGA14	YNL190W	0.17255392310096904		OG0005067	1	2	Putative GPI-anchored protein; induced during cell wall regeneration; regulated by Ssn6p	GO:0042631 (cellular response to water deprivation)	GO:0003674 (molecular_function)	GO:0009277 (fungal-type cell wall), GO:0009986 (cell surface)	0.3150684931506849	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	46404	47366	C5_00280C_A		NUC1	0.17255392310096904		OG0003391	1	1	Major mitochondrial nuclease; has RNAse and DNA endo- and exonucleolytic activities; roles in mitochondrial recombination, apoptosis and maintenance of polyploidy; Spider biofilm repressed	GO:0006308 (DNA catabolic process), GO:0006309 (apoptotic DNA fragmentation), GO:0006310 (DNA recombination), GO:0006401 (RNA catabolic process), GO:0006915 (apoptotic process), GO:0051607 (defense response to virus)	GO:0000014 (single-stranded DNA endodeoxyribonuclease activity), GO:0003676 (nucleic acid binding), GO:0004520 (endodeoxyribonuclease activity), GO:0004521 (endoribonuclease activity), GO:0004529 (exodeoxyribonuclease activity), GO:0004540 (ribonuclease activity), GO:0016787 (hydrolase activity), GO:0046872 (metal ion binding)	GO:0005634 (nucleus), GO:0005739 (mitochondrion), GO:0005743 (mitochondrial inner membrane), GO:0005829 (cytosol)	0.3150684931506849	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	47854	48873	C5_00290W_A	DUS4	DUS4	0.17255392310096904		OG0001689	1	1	Ortholog(s) have tRNA dihydrouridine synthase activity and role in tRNA modification	GO:0006400 (tRNA modification), GO:0008033 (tRNA processing)	GO:0003824 (catalytic activity), GO:0017150 (tRNA dihydrouridine synthase activity), GO:0050660 (flavin adenine dinucleotide binding)	GO:0005575 (cellular_component)	0.3150684931506849	0.1188118811881188	73	303	True
Candida_albicans	DUP	Ca22chr4A_C_albicans_SC5314	51516	52568	C4_00340W_A	PTC7	PTC7	0.17095756588989516		OG0003254	1	1	Protein phosphatase, type 2C; has S/T phosphatase activity, Mn2+/Mg2+ dependent; predicted membrane-spanning segment and mitochondrion-targeting signal	GO:0006470 (protein dephosphorylation)	GO:0004721 (phosphoprotein phosphatase activity), GO:0004722 (protein serine/threonine phosphatase activity), GO:0016791 (phosphatase activity)	GO:0005635 (nuclear envelope), GO:0005739 (mitochondrion), GO:0005740 (mitochondrial envelope)	0.3287671232876712	0.11551155115511551	73	303	True
Candida_albicans	DUP	Ca22chr5A_C_albicans_SC5314	30720	32849	C5_00200C_A	BDF1	BDF1	0.17043253712072304		OG0003696	1	1	Essential chromatin-binding bromodomain protein; repressed upon adherence to polystyrene; reduced mRNA abundance detected in null mutant; macrophage/pseudohyphal-repressed	GO:0006281 (DNA repair), GO:0006338 (chromatin remodeling), GO:0009301 (snRNA transcription), GO:0031452 (negative regulation of heterochromatin assembly), GO:0031938 (regulation of chromatin silencing at telomere), GO:0033696 (negative regulation of extent of heterochromatin assembly), GO:0090054 (regulation of silent mating-type cassette heterochromatin assembly), GO:1900051 (positive regulation of histone exchange)	GO:0001094 (TFIID-class transcription factor complex binding), GO:0003682 (chromatin binding), GO:0005515 (protein binding), GO:0031493 (nucleosomal histone binding), GO:0070577 (lysine-acetylated histone binding)	GO:0000790 (chromatin), GO:0000812 (Swr1 complex)	0.3013698630136986	0.1188118811881188	73	303	True
